time,x_t,phi_shaft,q_b0_m0,q_b0_m1,q_b0_m2,q_b1_m0,q_b1_m1,q_b1_m2,q_b2_m0,q_b2_m1,q_b2_m2
0.8,-0.3681245526846779,0.0,-0.0,-0.3681245526846779,-0.3681245526846779,-0.0,-0.0,-0.3681245526846779,-0.0,-0.3681245526846779,-0.0
0.8333333333333334,-0.5000000000000001,0.0,-0.0,-0.5000000000000001,-0.5000000000000001,-0.0,-0.0,-0.5000000000000001,-0.0,-0.5000000000000001,-0.0
0.8666666666666667,-0.6211477802783103,0.0,-0.0,-0.6211477802783103,-0.6211477802783103,-0.0,-0.0,-0.6211477802783103,-0.0,-0.6211477802783103,-0.0
0.9,-0.7289686274214116,0.0,-0.0,-0.7289686274214116,-0.7289686274214116,-0.0,-0.0,-0.7289686274214116,-0.0,-0.7289686274214116,-0.0
0.9333333333333333,-0.8211492091337043,0.0,-0.0,-0.8211492091337043,-0.8211492091337043,-0.0,-0.0,-0.8211492091337043,-0.0,-0.8211492091337043,-0.0
0.9666666666666667,-0.8957117602394129,0.0,-0.0,-0.8957117602394129,-0.8957117602394129,-0.0,-0.0,-0.8957117602394129,-0.0,-0.8957117602394129,-0.0
1.0,-0.9510565162951535,0.0,-0.0,-0.9510565162951535,-0.9510565162951535,-0.0,-0.0,-0.9510565162951535,-0.0,-0.9510565162951535,-0.0
1.0333333333333332,-0.9859960370705049,0.0,-0.0,-0.9859960370705049,-0.9859960370705049,-0.0,-0.0,-0.9859960370705049,-0.0,-0.9859960370705049,-0.0
1.0666666666666667,-0.9997806834748455,0.0,-0.0,-0.9997806834748455,-0.9997806834748455,-0.0,-0.0,-0.9997806834748455,-0.0,-0.9997806834748455,-0.0
1.1,-0.9921147013144779,0.0,-0.0,-0.9921147013144779,-0.9921147013144779,-0.0,-0.0,-0.9921147013144779,-0.0,-0.9921147013144779,-0.0
1.1333333333333333,-0.9631625667976582,0.0,-0.0,-0.9631625667976582,-0.9631625667976582,-0.0,-0.0,-0.9631625667976582,-0.0,-0.9631625667976582,-0.0
1.1666666666666667,-0.9135454576426008,0.0,-0.0,-0.9135454576426008,-0.9135454576426008,-0.0,-0.0,-0.9135454576426008,-0.0,-0.9135454576426008,-0.0
1.2,-0.8443279255020155,0.0,-0.0,-0.8443279255020155,-0.8443279255020155,-0.0,-0.0,-0.8443279255020155,-0.0,-0.8443279255020155,-0.0
1.2333333333333334,-0.7569950556517565,0.0,-0.0,-0.7569950556517565,-0.7569950556517565,-0.0,-0.0,-0.7569950556517565,-0.0,-0.7569950556517565,-0.0
1.2666666666666666,-0.6534206039901057,0.0,-0.0,-0.6534206039901057,-0.6534206039901057,-0.0,-0.0,-0.6534206039901057,-0.0,-0.6534206039901057,-0.0
1.3,-0.5358267949789963,0.0,-0.0,-0.5358267949789963,-0.5358267949789963,-0.0,-0.0,-0.5358267949789963,-0.0,-0.5358267949789963,-0.0
1.3333333333333333,-0.40673664307580093,0.0,-0.0,-0.40673664307580093,-0.40673664307580093,-0.0,-0.0,-0.40673664307580093,-0.0,-0.40673664307580093,-0.0
1.3666666666666667,-0.26891982061526587,0.0,-0.0,-0.26891982061526587,-0.26891982061526587,-0.0,-0.0,-0.26891982061526587,-0.0,-0.26891982061526587,-0.0
1.4,-0.12533323356430465,0.0,-0.0,-0.12533323356430465,-0.12533323356430465,-0.0,-0.0,-0.12533323356430465,-0.0,-0.12533323356430465,-0.0
1.4333333333333333,0.020942419883357186,0.0,0.0,0.020942419883357186,0.020942419883357186,0.0,0.0,0.020942419883357186,0.0,0.020942419883357186,0.0
1.4666666666666666,0.16676874671610137,0.0,0.0,0.16676874671610137,0.16676874671610137,0.0,0.0,0.16676874671610137,0.0,0.16676874671610137,0.0
1.5,0.3090169943749472,0.0,0.0,0.3090169943749472,0.3090169943749472,0.0,0.0,0.3090169943749472,0.0,0.3090169943749472,0.0
1.5333333333333332,0.444635179184927,0.0,0.0,0.444635179184927,0.444635179184927,0.0,0.0,0.444635179184927,0.0,0.444635179184927,0.0
1.5666666666666667,0.570713567684431,0.0,0.0,0.570713567684431,0.570713567684431,0.0,0.0,0.570713567684431,0.0,0.570713567684431,0.0
1.6,0.6845471059286886,0.0,0.0,0.6845471059286886,0.6845471059286886,0.0,0.0,0.6845471059286886,0.0,0.6845471059286886,0.0
1.6333333333333333,0.7836934573258396,0.0,0.0,0.7836934573258396,0.7836934573258396,0.0,0.0,0.7836934573258396,0.0,0.7836934573258396,0.0
1.6666666666666667,0.8660254037844388,0.0,0.0,0.8660254037844388,0.8660254037844388,0.0,0.0,0.8660254037844388,0.0,0.8660254037844388,0.0
1.7,0.9297764858882511,0.0,0.0,0.9297764858882511,0.9297764858882511,0.0,0.0,0.9297764858882511,0.0,0.9297764858882511,0.0
1.7333333333333334,0.9735789028731602,0.0,0.0,0.9735789028731602,0.9735789028731602,0.0,0.0,0.9735789028731602,0.0,0.9735789028731602,0.0
1.7666666666666666,0.9964928592495043,0.0,0.0,0.9964928592495043,0.9964928592495043,0.0,0.0,0.9964928592495043,0.0,0.9964928592495043,0.0
1.8,0.9980267284282716,0.0,0.0,0.9980267284282716,0.9980267284282716,0.0,0.0,0.9980267284282716,0.0,0.9980267284282716,0.0
1.8333333333333333,0.9781476007338058,0.0,0.0,0.9781476007338058,0.9781476007338058,0.0,0.0,0.9781476007338058,0.0,0.9781476007338058,0.0
1.8666666666666667,0.9372819894918912,0.0,0.0,0.9372819894918912,0.9372819894918912,0.0,0.0,0.9372819894918912,0.0,0.9372819894918912,0.0
1.9,0.8763066800438643,0.0,0.0,0.8763066800438643,0.8763066800438643,0.0,0.0,0.8763066800438643,0.0,0.8763066800438643,0.0
1.9333333333333333,0.7965299180241961,0.0,0.0,0.7965299180241961,0.7965299180241961,0.0,0.0,0.7965299180241961,0.0,0.7965299180241961,0.0
1.9666666666666666,0.6996633405133654,0.0,0.0,0.6996633405133654,0.6996633405133654,0.0,0.0,0.6996633405133654,0.0,0.6996633405133654,0.0
2.0,0.5877852522924734,0.0,0.0,0.5877852522924734,0.5877852522924734,0.0,0.0,0.5877852522924734,0.0,0.5877852522924734,0.0
2.033333333333333,0.4632960351198622,0.0,0.0,0.4632960351198622,0.4632960351198622,0.0,0.0,0.4632960351198622,0.0,0.4632960351198622,0.0
2.0666666666666664,0.328866646738584,0.0,0.0,0.328866646738584,0.328866646738584,0.0,0.0,0.328866646738584,0.0,0.328866646738584,0.0
2.1,0.18738131458572393,0.0,0.0,0.18738131458572393,0.18738131458572393,0.0,0.0,0.18738131458572393,0.0,0.18738131458572393,0.0
2.1333333333333333,0.04187565372920094,0.0,0.0,0.04187565372920094,0.04187565372920094,0.0,0.0,0.04187565372920094,0.0,0.04187565372920094,0.0
2.1666666666666665,-0.10452846326765193,0.0,-0.0,-0.10452846326765193,-0.10452846326765193,-0.0,-0.0,-0.10452846326765193,-0.0,-0.10452846326765193,-0.0
2.2,-0.24868988716485477,0.0,-0.0,-0.24868988716485477,-0.24868988716485477,-0.0,-0.0,-0.24868988716485477,-0.0,-0.24868988716485477,-0.0
2.2333333333333334,-0.3875155864521027,0.0,-0.0,-0.3875155864521027,-0.3875155864521027,-0.0,-0.0,-0.3875155864521027,-0.0,-0.3875155864521027,-0.0
2.2666666666666666,-0.5180270093731297,0.0,-0.0,-0.5180270093731297,-0.5180270093731297,-0.0,-0.0,-0.5180270093731297,-0.0,-0.5180270093731297,-0.0
2.3,-0.6374239897486892,0.0,-0.0,-0.6374239897486892,-0.6374239897486892,-0.0,-0.0,-0.6374239897486892,-0.0,-0.6374239897486892,-0.0
2.3333333333333335,-0.7431448254773948,0.0,-0.0,-0.7431448254773948,-0.7431448254773948,-0.0,-0.0,-0.7431448254773948,-0.0,-0.7431448254773948,-0.0
2.3666666666666667,-0.8329212407100998,0.0,-0.0,-0.8329212407100998,-0.8329212407100998,-0.0,-0.0,-0.8329212407100998,-0.0,-0.8329212407100998,-0.0
2.4,-0.9048270524660189,0.0,-0.0,-0.9048270524660189,-0.9048270524660189,-0.0,-0.0,-0.9048270524660189,-0.0,-0.9048270524660189,-0.0
2.433333333333333,-0.9573194975320668,0.0,-0.0,-0.9573194975320668,-0.9573194975320668,-0.0,-0.0,-0.9573194975320668,-0.0,-0.9573194975320668,-0.0
2.466666666666667,-0.9892723329629883,0.0,-0.0,-0.9892723329629883,-0.9892723329629883,-0.0,-0.0,-0.9892723329629883,-0.0,-0.9892723329629883,-0.0
2.5,-1.0,0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-1.0,-0.0,-1.0,-0.0
2.533333333333333,-0.9892723329629884,0.0,-0.0,-0.9892723329629884,-0.9892723329629884,-0.0,-0.0,-0.9892723329629884,-0.0,-0.9892723329629884,-0.0
2.5666666666666664,-0.9573194975320676,0.0,-0.0,-0.9573194975320676,-0.9573194975320676,-0.0,-0.0,-0.9573194975320676,-0.0,-0.9573194975320676,-0.0
2.6,-0.9048270524660192,0.0,-0.0,-0.9048270524660192,-0.9048270524660192,-0.0,-0.0,-0.9048270524660192,-0.0,-0.9048270524660192,-0.0
2.6333333333333333,-0.8329212407101002,0.0,-0.0,-0.8329212407101002,-0.8329212407101002,-0.0,-0.0,-0.8329212407101002,-0.0,-0.8329212407101002,-0.0
2.6666666666666665,-0.7431448254773954,0.0,-0.0,-0.7431448254773954,-0.7431448254773954,-0.0,-0.0,-0.7431448254773954,-0.0,-0.7431448254773954,-0.0
2.7,-0.6374239897486897,0.0,-0.0,-0.6374239897486897,-0.6374239897486897,-0.0,-0.0,-0.6374239897486897,-0.0,-0.6374239897486897,-0.0
2.7333333333333334,-0.5180270093731305,0.0,-0.0,-0.5180270093731305,-0.5180270093731305,-0.0,-0.0,-0.5180270093731305,-0.0,-0.5180270093731305,-0.0
2.7666666666666666,-0.38751558645210354,0.0,-0.0,-0.38751558645210354,-0.38751558645210354,-0.0,-0.0,-0.38751558645210354,-0.0,-0.38751558645210354,-0.0
2.8,-0.2486898871648556,0.0,-0.0,-0.2486898871648556,-0.2486898871648556,-0.0,-0.0,-0.2486898871648556,-0.0,-0.2486898871648556,-0.0
2.8333333333333335,-0.10452846326765278,0.0,-0.0,-0.10452846326765278,-0.10452846326765278,-0.0,-0.0,-0.10452846326765278,-0.0,-0.10452846326765278,-0.0
2.8666666666666667,0.04187565372920009,0.0,0.0,0.04187565372920009,0.04187565372920009,0.0,0.0,0.04187565372920009,0.0,0.04187565372920009,0.0
2.9,0.1873813145857231,0.0,0.0,0.1873813145857231,0.1873813145857231,0.0,0.0,0.1873813145857231,0.0,0.1873813145857231,0.0
2.933333333333333,0.3288666467385815,0.0,0.0,0.3288666467385815,0.3288666467385815,0.0,0.0,0.3288666467385815,0.0,0.3288666467385815,0.0
2.966666666666667,0.4632960351198615,0.0,0.0,0.4632960351198615,0.4632960351198615,0.0,0.0,0.4632960351198615,0.0,0.4632960351198615,0.0
3.0,0.5877852522924727,0.0,0.0,0.5877852522924727,0.5877852522924727,0.0,0.0,0.5877852522924727,0.0,0.5877852522924727,0.0
3.033333333333333,0.6996633405133649,0.0,0.0,0.6996633405133649,0.6996633405133649,0.0,0.0,0.6996633405133649,0.0,0.6996633405133649,0.0
3.0666666666666664,0.7965299180241957,0.0,0.0,0.7965299180241957,0.7965299180241957,0.0,0.0,0.7965299180241957,0.0,0.7965299180241957,0.0
3.1,0.8763066800438638,0.0,0.0,0.8763066800438638,0.8763066800438638,0.0,0.0,0.8763066800438638,0.0,0.8763066800438638,0.0
3.1333333333333333,0.937281989491891,0.0,0.0,0.937281989491891,0.937281989491891,0.0,0.0,0.937281989491891,0.0,0.937281989491891,0.0
3.1666666666666665,0.9781476007338052,0.0,0.0,0.9781476007338052,0.9781476007338052,0.0,0.0,0.9781476007338052,0.0,0.9781476007338052,0.0
3.2,0.9980267284282716,0.0,0.0,0.9980267284282716,0.9980267284282716,0.0,0.0,0.9980267284282716,0.0,0.9980267284282716,0.0
3.2333333333333334,0.9964928592495044,0.0,0.0,0.9964928592495044,0.9964928592495044,0.0,0.0,0.9964928592495044,0.0,0.9964928592495044,0.0
3.2666666666666666,0.9735789028731604,0.0,0.0,0.9735789028731604,0.9735789028731604,0.0,0.0,0.9735789028731604,0.0,0.9735789028731604,0.0
3.3,0.9297764858882518,0.0,0.0,0.9297764858882518,0.9297764858882518,0.0,0.0,0.9297764858882518,0.0,0.9297764858882518,0.0
3.3333333333333335,0.8660254037844384,0.0,0.0,0.8660254037844384,0.8660254037844384,0.0,0.0,0.8660254037844384,0.0,0.8660254037844384,0.0
3.3666666666666667,0.7836934573258396,0.0,0.0,0.7836934573258396,0.7836934573258396,0.0,0.0,0.7836934573258396,0.0,0.7836934573258396,0.0
3.4,0.6845471059286898,0.0,0.0,0.6845471059286898,0.6845471059286898,0.0,0.0,0.6845471059286898,0.0,0.6845471059286898,0.0
3.433333333333333,0.5707135676844333,0.0,0.0,0.5707135676844333,0.5707135676844333,0.0,0.0,0.5707135676844333,0.0,0.5707135676844333,0.0
3.466666666666667,0.4446351791849278,0.0,0.0,0.4446351791849278,0.4446351791849278,0.0,0.0,0.4446351791849278,0.0,0.4446351791849278,0.0
3.5,0.309016994374948,0.0,0.0,0.309016994374948,0.309016994374948,0.0,0.0,0.309016994374948,0.0,0.309016994374948,0.0
3.533333333333333,0.1667687467161031,0.0,0.0,0.1667687467161031,0.1667687467161031,0.0,0.0,0.1667687467161031,0.0,0.1667687467161031,0.0
3.5666666666666664,0.020942419883358043,0.0,0.0,0.020942419883358043,0.020942419883358043,0.0,0.0,0.020942419883358043,0.0,0.020942419883358043,0.0
3.6,-0.1253332335643047,0.0,-0.0,-0.1253332335643047,-0.1253332335643047,-0.0,-0.0,-0.1253332335643047,-0.0,-0.1253332335643047,-0.0
3.6333333333333333,-0.2689198206152642,0.0,-0.0,-0.2689198206152642,-0.2689198206152642,-0.0,-0.0,-0.2689198206152642,-0.0,-0.2689198206152642,-0.0
3.6666666666666665,-0.40673664307579854,0.0,-0.0,-0.40673664307579854,-0.40673664307579854,-0.0,-0.0,-0.40673664307579854,-0.0,-0.40673664307579854,-0.0
3.6999999999999997,-0.5358267949789963,0.0,-0.0,-0.5358267949789963,-0.5358267949789963,-0.0,-0.0,-0.5358267949789963,-0.0,-0.5358267949789963,-0.0
3.7333333333333334,-0.6534206039901064,0.0,-0.0,-0.6534206039901064,-0.6534206039901064,-0.0,-0.0,-0.6534206039901064,-0.0,-0.6534206039901064,-0.0
3.7666666666666666,-0.756995055651756,0.0,-0.0,-0.756995055651756,-0.756995055651756,-0.0,-0.0,-0.756995055651756,-0.0,-0.756995055651756,-0.0
3.8,-0.8443279255020136,0.0,-0.0,-0.8443279255020136,-0.8443279255020136,-0.0,-0.0,-0.8443279255020136,-0.0,-0.8443279255020136,-0.0
3.8333333333333335,-0.9135454576426004,0.0,-0.0,-0.9135454576426004,-0.9135454576426004,-0.0,-0.0,-0.9135454576426004,-0.0,-0.9135454576426004,-0.0
3.8666666666666667,-0.9631625667976582,0.0,-0.0,-0.9631625667976582,-0.9631625667976582,-0.0,-0.0,-0.9631625667976582,-0.0,-0.9631625667976582,-0.0
3.9,-0.9921147013144777,0.0,-0.0,-0.9921147013144777,-0.9921147013144777,-0.0,-0.0,-0.9921147013144777,-0.0,-0.9921147013144777,-0.0
3.933333333333333,-0.9997806834748455,0.0,-0.0,-0.9997806834748455,-0.9997806834748455,-0.0,-0.0,-0.9997806834748455,-0.0,-0.9997806834748455,-0.0
3.966666666666667,-0.9859960370705048,0.0,-0.0,-0.9859960370705048,-0.9859960370705048,-0.0,-0.0,-0.9859960370705048,-0.0,-0.9859960370705048,-0.0
4.0,-0.9510565162951538,0.0,-0.0,-0.9510565162951538,-0.9510565162951538,-0.0,-0.0,-0.9510565162951538,-0.0,-0.9510565162951538,-0.0
4.033333333333333,-0.895711760239414,0.0,-0.0,-0.895711760239414,-0.895711760239414,-0.0,-0.0,-0.895711760239414,-0.0,-0.895711760239414,-0.0
4.066666666666666,-0.8211492091337047,0.0,-0.0,-0.8211492091337047,-0.8211492091337047,-0.0,-0.0,-0.8211492091337047,-0.0,-0.8211492091337047,-0.0
4.1,-0.7289686274214137,0.0,-0.0,-0.7289686274214137,-0.7289686274214137,-0.0,-0.0,-0.7289686274214137,-0.0,-0.7289686274214137,-0.0
4.133333333333333,-0.6211477802783116,0.0,-0.0,-0.6211477802783116,-0.6211477802783116,-0.0,-0.0,-0.6211477802783116,-0.0,-0.6211477802783116,-0.0
4.166666666666667,-0.5000000000000001,0.0,-0.0,-0.5000000000000001,-0.5000000000000001,-0.0,-0.0,-0.5000000000000001,-0.0,-0.5000000000000001,-0.0
4.2,-0.36812455268467664,0.0,-0.0,-0.36812455268467664,-0.36812455268467664,-0.0,-0.0,-0.36812455268467664,-0.0,-0.36812455268467664,-0.0
4.233333333333333,-0.22835087011065633,0.0,-0.0,-0.22835087011065633,-0.22835087011065633,-0.0,-0.0,-0.22835087011065633,-0.0,-0.22835087011065633,-0.0
4.266666666666667,-0.0836778433323181,0.0,-0.0,-0.0836778433323181,-0.0836778433323181,-0.0,-0.0,-0.0836778433323181,-0.0,-0.0836778433323181,-0.0
4.3,0.06279051952931229,0.0,0.0,0.06279051952931229,0.06279051952931229,0.0,0.0,0.06279051952931229,0.0,0.06279051952931229,0.0
4.333333333333333,0.2079116908177563,0.0,0.0,0.2079116908177563,0.2079116908177563,0.0,0.0,0.2079116908177563,0.0,0.2079116908177563,0.0
4.366666666666666,0.34857204732181374,0.0,0.0,0.34857204732181374,0.34857204732181374,0.0,0.0,0.34857204732181374,0.0,0.34857204732181374,0.0
4.4,0.4817536741017152,0.0,0.0,0.4817536741017152,0.4817536741017152,0.0,0.0,0.4817536741017152,0.0,0.4817536741017152,0.0
4.433333333333334,0.604599114862376,0.0,0.0,0.604599114862376,0.604599114862376,0.0,0.0,0.604599114862376,0.0,0.604599114862376,0.0
4.466666666666667,0.7144726796328029,0.0,0.0,0.7144726796328029,0.7144726796328029,0.0,0.0,0.7144726796328029,0.0,0.7144726796328029,0.0
4.5,0.8090169943749459,0.0,0.0,0.8090169943749459,0.8090169943749459,0.0,0.0,0.8090169943749459,0.0,0.8090169943749459,0.0
4.533333333333333,0.8862035792312143,0.0,0.0,0.8862035792312143,0.8862035792312143,0.0,0.0,0.8862035792312143,0.0,0.8862035792312143,0.0
4.566666666666666,0.9443763702374801,0.0,0.0,0.9443763702374801,0.9443763702374801,0.0,0.0,0.9443763702374801,0.0,0.9443763702374801,0.0
4.6,0.9822872507286884,0.0,0.0,0.9822872507286884,0.9822872507286884,0.0,0.0,0.9822872507286884,0.0,0.9822872507286884,0.0
4.633333333333333,0.9991228300988582,0.0,0.0,0.9991228300988582,0.9991228300988582,0.0,0.0,0.9991228300988582,0.0,0.9991228300988582,0.0
4.666666666666667,0.9945218953682732,0.0,0.0,0.9945218953682732,0.9945218953682732,0.0,0.0,0.9945218953682732,0.0,0.9945218953682732,0.0
4.7,0.9685831611286312,0.0,0.0,0.9685831611286312,0.9685831611286312,0.0,0.0,0.9685831611286312,0.0,0.9685831611286312,0.0
4.733333333333333,0.9218631515885001,0.0,0.0,0.9218631515885001,0.9218631515885001,0.0,0.0,0.9218631515885001,0.0,0.9218631515885001,0.0
4.766666666666667,0.8553642601605072,0.0,0.0,0.8553642601605072,0.8553642601605072,0.0,0.0,0.8553642601605072,0.0,0.8553642601605072,0.0
4.8,0.7705132427757911,0.0,0.0,0.7705132427757911,0.7705132427757911,0.0,0.0,0.7705132427757911,0.0,0.7705132427757911,0.0
4.833333333333333,0.6691306063588592,0.0,0.0,0.6691306063588592,0.6691306063588592,0.0,0.0,0.6691306063588592,0.0,0.6691306063588592,0.0
4.866666666666666,0.553391549243347,0.0,0.0,0.553391549243347,0.553391549243347,0.0,0.0,0.553391549243347,0.0,0.553391549243347,0.0
4.9,0.42577929156507116,0.0,0.0,0.42577929156507116,0.42577929156507116,0.0,0.0,0.42577929156507116,0.0,0.42577929156507116,0.0
4.933333333333334,0.28903179694447195,0.0,0.0,0.28903179694447195,0.28903179694447195,0.0,0.0,0.28903179694447195,0.0,0.28903179694447195,0.0
4.966666666666667,0.14608302856241046,0.0,0.0,0.14608302856241046,0.14608302856241046,0.0,0.0,0.14608302856241046,0.0,0.14608302856241046,0.0
5.0,8.572527594031472e-16,0.0,0.0,8.572527594031472e-16,8.572527594031472e-16,0.0,0.0,8.572527594031472e-16,0.0,8.572527594031472e-16,0.0
5.033333333333333,-0.14608302856240876,0.0,-0.0,-0.14608302856240876,-0.14608302856240876,-0.0,-0.0,-0.14608302856240876,-0.0,-0.14608302856240876,-0.0
5.066666666666666,-0.2890317969444703,0.0,-0.0,-0.2890317969444703,-0.2890317969444703,-0.0,-0.0,-0.2890317969444703,-0.0,-0.2890317969444703,-0.0
5.1,-0.4257792915650696,0.0,-0.0,-0.4257792915650696,-0.4257792915650696,-0.0,-0.0,-0.4257792915650696,-0.0,-0.4257792915650696,-0.0
5.133333333333333,-0.5533915492433426,0.0,-0.0,-0.5533915492433426,-0.5533915492433426,-0.0,-0.0,-0.5533915492433426,-0.0,-0.5533915492433426,-0.0
5.166666666666667,-0.669130606358858,0.0,-0.0,-0.669130606358858,-0.669130606358858,-0.0,-0.0,-0.669130606358858,-0.0,-0.669130606358858,-0.0
5.2,-0.77051324277579,0.0,-0.0,-0.77051324277579,-0.77051324277579,-0.0,-0.0,-0.77051324277579,-0.0,-0.77051324277579,-0.0
5.233333333333333,-0.8553642601605063,0.0,-0.0,-0.8553642601605063,-0.8553642601605063,-0.0,-0.0,-0.8553642601605063,-0.0,-0.8553642601605063,-0.0
5.266666666666667,-0.9218631515884994,0.0,-0.0,-0.9218631515884994,-0.9218631515884994,-0.0,-0.0,-0.9218631515884994,-0.0,-0.9218631515884994,-0.0
5.3,-0.9685831611286309,0.0,-0.0,-0.9685831611286309,-0.9685831611286309,-0.0,-0.0,-0.9685831611286309,-0.0,-0.9685831611286309,-0.0
5.333333333333333,-0.994521895368273,0.0,-0.0,-0.994521895368273,-0.994521895368273,-0.0,-0.0,-0.994521895368273,-0.0,-0.994521895368273,-0.0
5.366666666666666,-0.9991228300988584,0.0,-0.0,-0.9991228300988584,-0.9991228300988584,-0.0,-0.0,-0.9991228300988584,-0.0,-0.9991228300988584,-0.0
5.4,-0.9822872507286887,0.0,-0.0,-0.9822872507286887,-0.9822872507286887,-0.0,-0.0,-0.9822872507286887,-0.0,-0.9822872507286887,-0.0
5.433333333333334,-0.9443763702374807,0.0,-0.0,-0.9443763702374807,-0.9443763702374807,-0.0,-0.0,-0.9443763702374807,-0.0,-0.9443763702374807,-0.0
5.466666666666667,-0.8862035792312151,0.0,-0.0,-0.8862035792312151,-0.8862035792312151,-0.0,-0.0,-0.8862035792312151,-0.0,-0.8862035792312151,-0.0
5.5,-0.8090169943749469,0.0,-0.0,-0.8090169943749469,-0.8090169943749469,-0.0,-0.0,-0.8090169943749469,-0.0,-0.8090169943749469,-0.0
5.533333333333333,-0.7144726796328043,0.0,-0.0,-0.7144726796328043,-0.7144726796328043,-0.0,-0.0,-0.7144726796328043,-0.0,-0.7144726796328043,-0.0
5.566666666666666,-0.6045991148623774,0.0,-0.0,-0.6045991148623774,-0.6045991148623774,-0.0,-0.0,-0.6045991148623774,-0.0,-0.6045991148623774,-0.0
5.6,-0.4817536741017167,0.0,-0.0,-0.4817536741017167,-0.4817536741017167,-0.0,-0.0,-0.4817536741017167,-0.0,-0.4817536741017167,-0.0
5.633333333333333,-0.3485720473218187,0.0,-0.0,-0.3485720473218187,-0.3485720473218187,-0.0,-0.0,-0.3485720473218187,-0.0,-0.3485720473218187,-0.0
5.666666666666667,-0.20791169081775798,0.0,-0.0,-0.20791169081775798,-0.20791169081775798,-0.0,-0.0,-0.20791169081775798,-0.0,-0.20791169081775798,-0.0
5.7,-0.062790519529314,0.0,-0.0,-0.062790519529314,-0.062790519529314,-0.0,-0.0,-0.062790519529314,-0.0,-0.062790519529314,-0.0
