time,x_t,phi_shaft,q_b0_m0,q_b1_m0,q_b2_m0,q_b3_m0,q_b4_m0,q_b5_m0,q_b0_m1,q_b0_m2,q_b1_m1,q_b1_m2,q_b2_m1,q_b2_m2,q_b3_m1,q_b3_m2,q_b4_m1,q_b4_m2,q_b5_m1,q_b5_m2
8.213689482470784,0.0,18.073775520447963,24.931348495465315,24.931348495465315,24.931348495465315,24.931348495465315,24.931348495465315,24.931348495465315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.247078464106844,0.0,18.220716784841848,24.90335988028396,24.90335988028396,24.90335988028396,24.90335988028396,24.90335988028396,24.90335988028396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.280467445742904,0.0,18.368252953140164,24.874022985548837,24.874022985548837,24.874022985548837,24.874022985548837,24.874022985548837,24.874022985548837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.313856427378964,0.0,18.51638402534291,24.84327580902568,24.84327580902568,24.84327580902568,24.84327580902568,24.84327580902568,24.84327580902568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.347245409015025,0.0,18.66511000145008,24.811053793268712,24.811053793268712,24.811053793268712,24.811053793268712,24.811053793268712,24.811053793268712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.380634390651085,0.0,18.814430881461682,24.77728975038798,24.77728975038798,24.77728975038798,24.77728975038798,24.77728975038798,24.77728975038798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.414023372287145,0.0,18.96434666537771,24.74191378784543,24.74191378784543,24.74191378784543,24.74191378784543,24.74191378784543,24.74191378784543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.447412353923205,0.0,19.11485735319817,24.70485323572976,24.70485323572976,24.70485323572976,24.70485323572976,24.70485323572976,24.70485323572976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.480801335559265,0.0,19.265962944923054,24.66603257601056,24.66603257601056,24.66603257601056,24.66603257601056,24.66603257601056,24.66603257601056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.514190317195325,0.0,19.41766344055237,24.62537337432549,24.62537337432549,24.62537337432549,24.62537337432549,24.62537337432549,24.62537337432549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.547579298831385,0.0,19.569958840086116,24.582794214911615,24.582794214911615,24.582794214911615,24.582794214911615,24.582794214911615,24.582794214911615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.580968280467445,0.0,19.72284914352429,24.538210639352485,24.538210639352485,24.538210639352485,24.538210639352485,24.538210639352485,24.538210639352485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.614357262103505,0.0,19.87633435086689,24.491535089877093,24.491535089877093,24.491535089877093,24.491535089877093,24.491535089877093,24.491535089877093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.647746243739565,0.0,20.03041446211392,24.442676858014277,24.442676858014277,24.442676858014277,24.442676858014277,24.442676858014277,24.442676858014277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.681135225375625,0.0,20.18508947726538,24.391542039477503,24.391542039477503,24.391542039477503,24.391542039477503,24.391542039477503,24.391542039477503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.714524207011685,0.0,20.340359396321265,24.338033496229137,24.338033496229137,24.338033496229137,24.338033496229137,24.338033496229137,24.338033496229137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.747913188647745,0.0,20.496224219281583,24.282050826750375,24.282050826750375,24.282050826750375,24.282050826750375,24.282050826750375,24.282050826750375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.781302170283807,0.0,20.65268394614633,24.22349034562287,24.22349034562287,24.22349034562287,24.22349034562287,24.22349034562287,24.22349034562287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.814691151919867,0.0,20.809738576915503,24.162245073609572,24.162245073609572,24.162245073609572,24.162245073609572,24.162245073609572,24.162245073609572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.848080133555927,0.0,20.967388111589106,24.09820473950565,24.09820473950565,24.09820473950565,24.09820473950565,24.09820473950565,24.09820473950565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.881469115191987,0.0,21.125632550167136,24.03125579511414,24.03125579511414,24.03125579511414,24.03125579511414,24.03125579511414,24.03125579511414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.914858096828047,0.0,21.284471892649595,23.96128144478487,23.96128144478487,23.96128144478487,23.96128144478487,23.96128144478487,23.96128144478487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.948247078464107,0.0,21.443906139036482,23.888161691037663,23.888161691037663,23.888161691037663,23.888161691037663,23.888161691037663,23.888161691037663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.981636060100167,0.0,21.6039352893278,23.81177339787136,23.81177339787136,23.81177339787136,23.81177339787136,23.81177339787136,23.81177339787136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.015025041736227,0.0,21.764559343523548,23.73199037343657,23.73199037343657,23.73199037343657,23.73199037343657,23.73199037343657,23.73199037343657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.048414023372287,0.0,21.925778301623723,23.648683473821478,23.648683473821478,23.648683473821478,23.648683473821478,23.648683473821478,23.648683473821478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.081803005008346,0.0,22.087592163628326,23.561720729764073,23.561720729764073,23.561720729764073,23.561720729764073,23.561720729764073,23.561720729764073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.115191986644406,0.0,22.250000929537357,23.470967498159375,23.470967498159375,23.470967498159375,23.470967498159375,23.470967498159375,23.470967498159375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.148580968280466,0.0,22.413004599350817,23.376286640273754,23.376286640273754,23.376286640273754,23.376286640273754,23.376286640273754,23.376286640273754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.181969949916526,0.0,22.576603173068705,23.277538728608363,23.277538728608363,23.277538728608363,23.277538728608363,23.277538728608363,23.277538728608363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.215358931552586,0.0,22.740796650691024,23.174582284366934,23.174582284366934,23.174582284366934,23.174582284366934,23.174582284366934,23.174582284366934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.248747913188648,0.0,22.905585032217772,23.067274047476957,23.067274047476957,23.067274047476957,23.067274047476957,23.067274047476957,23.067274047476957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.282136894824708,0.0,23.070968317648948,22.955469281084355,22.955469281084355,22.955469281084355,22.955469281084355,22.955469281084355,22.955469281084355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.315525876460768,0.0,23.23694650698455,22.839022112387088,22.839022112387088,22.839022112387088,22.839022112387088,22.839022112387088,22.839022112387088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.348914858096828,0.0,23.403519600224584,22.717785911588518,22.717785911588518,22.717785911588518,22.717785911588518,22.717785911588518,22.717785911588518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.382303839732888,0.0,23.570687597369044,22.591613710634494,22.591613710634494,22.591613710634494,22.591613710634494,22.591613710634494,22.591613710634494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
