time,x_t,phi_shaft,q_b0_m0,q_b0_m1,q_b0_m2
54.65,0.7072165496933421,32.754123225901694,8.879233536901959,0.5080018353894,0.3598593666037695
54.7,0.6889971195360806,32.80405444644493,8.782583503260216,0.5468482753710306,0.33281936321272004
54.75,0.671079967374282,32.85396931473408,8.699942415976578,0.5934446160852636,0.3000459612541542
54.8,0.6536132572321462,32.90387649215511,8.633201854581213,0.6430829561685757,0.26617244901952647
54.85,0.6367530482551718,32.95378653721405,8.581404735663865,0.6902556221007086,0.23435503605472977
54.9,0.6206597643797546,33.003710689369086,8.540652647799392,0.7292751626609286,0.2058619512746789
54.95,0.605493626015375,33.05365930765424,8.50520166994491,0.7550887015360465,0.18014796648691042
55.0,0.5914139485192622,33.10364051766752,8.469607022315499,0.7640796289317544,0.1563661453955715
55.05,0.5785752563529206,33.15365897894576,8.430326520508787,0.7546416594861514,0.13521307274900266
55.1,0.5671149225916622,33.20371474550388,8.387414343681005,0.7275744019624105,0.11969862412345142
55.15,0.5571384293365028,33.25380297172373,8.344979378506208,0.6861109556164662,0.11302116015778058
55.2,0.5487144808915851,33.30391498935715,8.30810242341069,0.6352601731487185,0.11483465852970534
55.25,0.5418877596414676,33.35404049043862,8.280641888181274,0.5808199443609797,0.12155551336825535
55.3,0.5366940083684436,33.404169650460496,8.264901885294123,0.5284841005885215,0.12898864031156995
55.35,0.5331657159415814,33.45429427537754,8.260672283734909,0.4830896684855285,0.13395495634427693
55.4,0.5313404604150492,33.5044091216369,8.26543130460545,0.4480059772403377,0.13580488560601403
55.45,0.5312662770513722,33.55451317829375,8.276140567091456,0.4248247865179534,0.13672548368337228
55.5,0.5329897573793295,33.604609503741194,8.289987506745852,0.41335480474605474,0.13966854131853362
55.55,0.536543496104967,33.65470457825981,8.303784108532271,0.4117290625520533,0.1457518699070015
55.6,0.5419363991393832,33.7048068833033,8.313658345222342,0.41674169192313204,0.1540363461051531
55.65,0.5491487621362295,33.75492520394948,8.315535857657121,0.4243644454116262,0.16335674484101276
55.7,0.5581441459459908,33.805068558774174,8.305819941374276,0.4301542311770983,0.17393227394234403
55.75,0.5688774338330695,33.855246121030774,8.281592560250319,0.42970018830235307,0.1873829175882442
55.8,0.5812870222130585,33.90546594879308,8.240422226198998,0.4192219975581816,0.205114481498375
55.85,0.5952838512220712,33.955733544740056,8.180040343693902,0.396122774704231,0.2266315922024172
55.9,0.6107403254776022,34.006050390600706,8.098280215132819,0.3594492033512669,0.24874772554645747
55.95,0.6274876149359987,34.05641310353595,7.994111417684981,0.31015213269526515,0.2666514291636135
56.0,0.6453323381639116,34.10681432905314,7.869363713378048,0.2509341447468535,0.276807555886512
56.05,0.6640749696657199,34.1572443968666,7.728878911083396,0.18575767757988837,0.2788014195056397
56.1,0.6835113753674493,34.20769224723057,7.579027286618868,0.11929549615769211,0.274603979197658
56.15,0.703425705994574,34.25814590689518,7.42608056931718,0.05640450959442194,0.2662712421902985
56.2,0.7235917162343176,34.308593532961694,7.2752534979853065,0.0015116829797148105,0.2545698036239985
56.25,0.7437798283201302,34.35902478703276,7.130509634406938,-0.04200857073032766,0.23950626391620242
56.3,0.763764280238692,34.40943221637532,6.994437344083644,-0.07234120267782676,0.22109856074918308
56.35,0.7833318704076078,34.459812334031746,6.868308992452033,-0.08953110275203999,0.20019244254834676
56.4,0.8022872435164754,34.51016566103306,6.752365464177736,-0.09548129315672872,0.17965321250550467
56.45,0.8204515611512984,34.56049595098664,6.646213308501407,-0.09363901752039239,0.1640954924126658
56.5,0.8376578271919501,34.61080924357897,6.549255903627468,-0.0884570275669215,0.15723201510173554
56.55,0.853743806940164,34.66111251440529,6.460364282970082,-0.08476612756878776,0.15935367689067637
56.6,0.8685456568408721,34.71141193849979,6.377531330480563,-0.08711431415223653,0.16708083596665405
56.65,0.8818992998962938,34.76171153748238,6.297440978954965,-0.09918713094200805,0.17433390466053045
56.7,0.8936495712408635,34.8120124370086,6.215912936991725,-0.12335653246392621,0.1747938822404515
56.75,0.9036633715189927,34.86231275209075,6.13002891049246,-0.16038667004263066,0.1657394089341983
56.8,0.9118440553002334,34.91260823949242,6.039697382336702,-0.20943684731028628,0.15064198847122437
56.85,0.9181336162067608,34.96289291204679,5.9474652172144316,-0.2682409973191614,0.13812672604628423
56.9,0.922496389804665,35.0131592735242,5.856042261309309,-0.33334379799980507,0.13577389030518944
56.95,0.9249052251753543,35.06339893191689,5.766157149359395,-0.40048705184381667,0.14440915538312918
57.0,0.9253373353782369,35.11360320896815,5.677348565758399,-0.46505818247387365,0.15830068198718505
57.05,0.9237783585457011,35.16376365333969,5.590761961881584,-0.5225665388548801,0.17031952803092035
57.1,0.9202387786226995,35.21387345956097,5.511101070525384,-0.5692519145115127,0.1771023633229075
57.15,0.9147728965557731,35.26392974221955,5.44551270914264,-0.6027284231495238,0.17908793795825995
57.2,0.9074877894311152,35.3139353041359,5.400724597076483,-0.6224465632055367,0.17735468581351027
57.25,0.8985340033261776,35.363898230478476,5.380564457574219,-0.629743789913258,0.17181607568296833
57.3,0.8880831979165962,35.41382954676115,5.3851648217751755,-0.6274679138120244,0.1619254326202858
57.35,0.876318408705025,35.46374148255194,5.411353655305471,-0.6195111579682414,0.14810619501067923
57.4,0.8634437790267179,35.513647427016316,5.452830989324749,-0.6104430476906095,0.1318957109958818
57.45,0.8496879530627354,35.5635617071358,5.500302574263856,-0.605015618338889,0.11448872031817595
57.5,0.8352995140044308,35.61349866630593,5.5430363125892,-0.6075325663086597,0.09646996716526812
57.55,0.8205328632699261,35.66347070320489,5.572169255820619,-0.6211471898585836,0.0801356064381595
57.6,0.8056160126043374,35.71348508645392,5.5841315721128035,-0.6471127252412584,0.07103266521403771
57.65,0.7907305654451957,35.763542561914825,5.5815966115519355,-0.6844570755866554,0.0766956302999509
57.7,0.7760030469170214,35.813637957693324,5.57081901092015,-0.730144726819943,0.10178284391697677
57.75,0.7615036134565243,35.863761782826366,5.558462587249561,-0.7795899650923509,0.143372882294849
57.8,0.7472622415312814,35.91390251936615,5.550605385073157,-0.8274578039733174,0.19200950682091078
57.85,0.7332901228649791,35.96404845780535,5.552520424688956,-0.868473386710677,0.23628879413948503
57.9,0.7195968275678395,36.01418875192329,5.568464718386624,-0.898066920870089,0.26716294208394714
57.95,0.7062014755639926,36.064314229417036,5.601825072087329,-0.9128826346172724,0.28095681342726686
58.0,0.6931389268780338,36.11441846422287,5.654496377906294,-0.9112191579250406,0.27942966420437076
58.05,0.6804649514770307,36.164499047903426,5.7259693102562865,-0.8933396230355423,0.26747025066718605
58.1,0.6682585688446988,36.21455822900412,5.8139363607011685,-0.8614675260782767,0.2512076231269341
58.15,0.6566176588037471,36.26460247134153,5.915152055782848,-0.8194615436337418,0.2362482039317376
58.2,0.6456506347739565,36.31464148590812,6.0235038745086475,-0.7723687024372771,0.22415118969272824
58.25,0.6354706195708617,36.36468682330794,6.128746486150639,-0.7258155585490599,0.21146563688929296
58.3,0.6261922396628669,36.41474981145526,6.221001552971715,-0.6851166825301687,0.1949747199486379
58.35,0.6179191628592988,36.464838940431264,6.295116962326322,-0.6543712982324211,0.17632066677424688
58.4,0.6107285602893531,36.51495786959111,6.351943369410283,-0.6358273805507489,0.16257642632081046
58.45,0.6046560407947906,36.56510483312115,6.396996971680924,-0.629583521404945,0.16177411968689415
58.5,0.5996757226690836,36.61527243160165,6.436647262544882,-0.6336128812024311,0.1761341043656684
58.55,0.5956958617819488,36.66544797156973,6.4755849712610205,-0.6441307778985503,0.20036797826458222
58.6,0.5925875503927173,36.715615898850984,6.516313719507894,-0.6563765646900953,0.2248493447477475
58.65,0.5902255989082053,36.76576117139308,6.559120579685368,-0.6655616520063412,0.2401101539157181
58.7,0.5885149140269477,36.815871380593975,6.602819957768312,-0.6676008862000772,0.24126613366658697
58.75,0.5874088438037289,36.86593803235867,6.646132061498115,-0.659599486904693,0.2305775669510876
58.8,0.5869130321243953,36.91595704320478,6.688447496986798,-0.640110348448605,0.21654817412628127
58.85,0.5870524215251932,36.96592752400196,6.729054458701521,-0.6090793324162154,0.2090399822382528
58.9,0.5878376771379744,37.01585069374845,6.7658616727651015,-0.5676999296012549,0.2134381281857091
58.95,0.5892585779825348,37.065729745185095,6.7956511788892495,-0.5182524607389221,0.22862430243949594
59.0,0.591289372825801,37.115569435750835,6.816128040578062,-0.46377482117718255,0.24960489181324955
59.05,0.5939012623582656,37.16537568843691,6.827917223685773,-0.4076729275424825,0.2713478371283151
59.1,0.5970743279917036,37.21515534307653,6.834428220199241,-0.3533756733897516,0.28990353938750485
59.15,0.6008014122962421,37.264915587105115,6.839922767291055,-0.3039967859708521,0.3014118551846032
59.2,0.6050884413274058,37.31466308617861,6.8485043044428675,-0.2619693318152765,0.3026335949446106
59.25,0.6099592797416028,37.364403466514815,6.8647404603098945,-0.2287374181496079,0.2930850280602593
59.3,0.6154628979621586,37.414141536456505,6.893343422645629,-0.204677824967311,0.2753776307693364
59.35,0.6216663554162492,37.46388114438163,6.937864592750425,-0.18911919319042172,0.2530727127753649
59.4,0.6286323421520942,37.51362412047406,6.999717169304189,-0.18033586556268194,0.22868538967071758
59.45,0.6364027645671454,37.56336976971294,7.07786890086539,-0.17567325127842917,0.20294762195007982
59.5,0.6449965102670548,37.613115309279195,7.169749909124513,-0.17185322070234638,0.1762605006314632
59.55,0.6544126780849091,37.66285659168329,7.272235135568081,-0.16541891908555334,0.15110611837175034
59.6,0.6646353591667963,37.71258929808654,7.382110664273148,-0.1532213802143545,0.1318921988887218
59.65,0.6756334714226129,37.762310178942535,7.496582065666211,-0.1327826045240333,0.121851642504196
59.7,0.6873600370923935,37.81201797232119,7.613494401350878,-0.10258761595535898,0.12098310134912953
59.75,0.6997558173963525,37.86171386165328,7.731725713746033,-0.062293027780297154,0.1271006960730111
59.8,0.7127488846075364,37.91140093749305,7.851665508059341,-0.012716014769869716,0.13806676528410958
59.85,0.7262558096151167,37.96108371764458,7.974484799070842,0.04425622167685865,0.15229141884653669
59.9,0.74019281785382,38.010768682552694,8.100655196759243,0.10571182867910398,0.16779206892904638
59.95,0.754485255856242,38.06046455714051,8.228906575189527,0.16789526102608188,0.18151368170118473
60.0,0.7690714134894007,38.11018163098369,8.356347391000316,0.2266463321074463,0.1899232207157043
60.05,0.783898249774671,38.15992995119892,8.480415340376412,0.27813709367547806,0.19134658210073752
60.1,0.7989033259531494,38.20971675768924,8.600719934818205,0.31971164756258214,0.18687701368078602
60.15,0.8140025717508943,38.25954520962019,8.718807248563003,0.350346339513707,0.17857893535915315
60.2,0.8290968042682114,38.30941514822299,8.83606968841855,0.37053873098567236,0.16720780248861078
60.25,0.8440821851894555,38.359324165477204,8.951784662982824,0.38193743717277273,0.15190397178305728
60.3,0.8588544172913287,38.40926785061053,9.063150515068811,0.3870214555692796,0.13240013922348082
60.35,0.8733095237115555,38.45923983647342,9.166639455907704,0.38879240018099054,0.11201345725746702
60.4,0.8873450885340743,38.50923267249683,9.259451670932448,0.39041227487162417,0.09844252371978206
60.45,0.9008556188810186,38.55923909812916,9.339655518384,0.39483336728324214,0.09994652825204464
60.5,0.9137270117388616,38.609253390388204,9.405534908724523,0.4044274896431041,0.11974780837821788
60.55,0.9258349858016738,38.659272170209476,9.455608088008287,0.42068162611280707,0.15416027210316413
60.6,0.9370416668597822,38.7092940857941,9.488965382906903,0.4440906519795289,0.1940170909752549
60.65,0.9471993697436595,38.759319251879276,9.50606961473709,0.4742195626155887,0.22831066895481752
60.7,0.956166303633724,38.80934891137613,9.509344222799454,0.509793648705087,0.24970787386934307
60.75,0.9638139017711742,38.85938471553231,9.502065184811313,0.5488415730783393,0.2572158208152618
60.8,0.9700208739602066,38.909427957658934,9.485863618608235,0.5888508527596646,0.2536556183916454
60.85,0.9746753532812091,38.95947973978054,9.459379576677728,0.6268969524522185,0.24216839149679906
60.9,0.9776903545307974,39.009541623394256,9.419757764850324,0.6599299733877615,0.22580633458032584
60.95,0.9790097521133345,39.05961544345522,9.365199258154783,0.6852764936309232,0.20822351984454116
61.0,0.9786023592865292,39.10970260125706,9.295664918343675,0.7010301915845109,0.1929603001929744
61.05,0.9764517865356525,39.15980325829588,9.211383177616218,0.7062122120632616,0.18166932821651716
61.1,0.9725491477426573,39.20991574733349,9.111951935000164,0.7008742694616834,0.17331874368992958
61.15,0.9668977973048515,39.26003673512663,8.997827549920817,0.6861572872409408,0.16628192142177053
61.2,0.9595243295023383,39.310161757558774,8.873003217272537,0.6642503528766207,0.16223547667316965
61.25,0.9504811642924226,39.36028585953533,8.744495973294278,0.6380771904669298,0.1656522183446105
61.3,0.9398363529152656,39.41040430243785,8.61845744440645,0.6107337658064986,0.17821211482702298
61.35,0.927663445995868,39.46051300708703,8.49800010461229,0.5850043862684691,0.19620746077909929
61.4,0.9140391416442635,39.510608639257065,8.383467726758633,0.5630587495567305,0.2129453858349295
61.45,0.8990473101559097,39.560688658036746,8.273959925690919,0.5463166108906207,0.22272881373800268
61.5,0.8827813326803566,39.61075129810747,8.168882471419975,0.5354552680350498,0.22293355025670034
61.55,0.8653472462483045,39.66079571435384,8.068555226359782,0.5304074730318051,0.21432431777232924
61.6,0.8468667783587506,39.71082237921532,7.9752559197918425,0.5304113669929083,0.20078630074679993
61.65,0.8274751930192451,39.76083338700469,7.893364015974326,0.5340892444237186,0.18737162475553215
61.7,0.8073271217510984,39.810833173169435,7.826927549056377,0.5393342601888774,0.17797778794022992
61.75,0.7866005360072265,39.860828670237765,7.777012464802364,0.5433080267545501,0.17390240339137233
61.8,0.7654905291520501,39.91082822890418,7.740609335753092,0.5427985360728409,0.1731119431758269
61.85,0.7442081202704963,39.96084043084722,7.7117741150627115,0.5347431055522733,0.1717988536313622
61.9,0.7229781445371598,40.010872701865814,7.684395299959817,0.5168117977314715,0.16736747358139123
61.95,0.7020324759163893,40.06093014405889,7.654483097681853,0.4878708112266648,0.1603348646292576
62.0,0.6816004395089531,40.11101498558193,7.620888596260105,0.44819289073933916,0.15432028602599857
62.05,0.6618931385213949,40.16112609999568,7.584521485778464,0.3994727251640608,0.15396360091319683
62.1,0.643093502639827,40.211259434002,7.546711555740696,0.3445439742779466,0.16192567765054428
62.15,0.6253546962061112,40.261409399491036,7.507591441505323,0.286878092890026,0.1759743639633111
62.2,0.6088038342363793,40.31157008058874,7.4659322672967265,0.23013074973633094,0.18865928850194086
62.25,0.5935573376106693,40.36173630976272,7.421075079909003,0.17772350444041582,0.19215499788670104
62.3,0.579736719653735,40.41190458319934,7.374526098284984,0.13241000098035194,0.18399144441463874
62.35,0.5674705688630929,40.46207353311099,7.32890316234931,0.09589757445952822,0.16777387138281588
62.4,0.5568853200700117,40.51224400866928,7.285390571367156,0.06858527696500018,0.14997098606880177
62.45,0.548094656881036,40.562418874368234,7.242233882784018,0.04951273257914476,0.1366734610538079
62.5,0.5411931175148583,40.61260275905819,7.195586690801355,0.03656956434677452,0.13178672362844734
62.55,0.5362509923398839,40.66280170466584,7.142189803955299,0.026902020239298604,0.13647092595341132
62.6,0.533312958385228,40.713022750084605,7.081003739029693,0.017283369726329344,0.14970050493674864
62.65,0.5323953793624241,40.76327295916456,7.012537903688484,0.004476084314894863,0.16877600811725124
62.7,0.5334802817599635,40.81355771909494,6.938079158889307,-0.014269633902269253,0.19000358822449107
62.75,0.5365094013953261,40.863878989945135,6.859961484507562,-0.0406874939757939,0.21031056245991284
62.8,0.5413813632278318,40.91423434222829,6.781515414424723,-0.07519190621437419,0.22841348650114424
62.85,0.5479559512130833,40.9646171891649,6.705994169043724,-0.11691338127419516,0.2442591385318062
62.9,0.5560583535712248,41.01501748506323,6.635509058618932,-0.16389181009964568,0.25758420569267093
62.95,0.5654836172819856,41.06542278007703,6.571229498671844,-0.21333598787387215,0.2663024827702266
63.0,0.5760147140145495,41.11582014729744,6.5147244715999335,-0.2620440535450749,0.266742877916823
63.05,0.5874507535484078,41.16619830760207,6.46822844707333,-0.30699536185140497,0.25662525925175533
63.1,0.5996214341446566,41.216548752763515,6.433300353573573,-0.3458688402780039,0.23662879554440763
63.15,0.6123841296226568,41.26686588010223,6.409159105404679,-0.37735431422967103,0.20948080190835658
63.2,0.6256210059154858,41.317147004553334,6.392496165477125,-0.4012955818081231,0.1799584033927281
63.25,0.6392411320767445,41.36739270969883,6.378820062853773,-0.41868061299757475,0.15476921820370984
63.3,0.653173100393798,41.41760664838213,6.363919694556837,-0.43142725996328096,0.14050155690270938
63.35,0.6673408595291617,41.46779388951378,6.344748813997513,-0.4419240988759084,0.14088267875553148
63.4,0.6816486820645148,41.51795950839547,6.319694159772637,-0.4525954547578864,0.15497584373768414
63.45,0.6959791062009281,41.56810769892853,6.288500937699162,-0.4655644949760907,0.17743018475504324
63.5,0.7101981795643806,41.61824119411195,6.252096916999172,-0.48238980643624063,0.20044697045124452
63.55,0.7241796344619509,41.668362085306214,6.212621164930817,-0.5040283621857482,0.21689873931174247
63.6,0.7378296489839464,41.718472775266875,6.173516788854128,-0.5308783876711983,0.2234286380218775
63.65,0.7510934277933269,41.7685760514538,6.1389778818629885,-0.5627777217783262,0.22128712839711454
63.7,0.7639416355569981,41.81867438718815,6.112596308254441,-0.598979018036558,0.21417225906088316
63.75,0.7763396550731316,41.868768161882166,6.0961450146752085,-0.6380206540487141,0.20515253667428424
63.8,0.7882248072979143,41.9188540826041,6.089701805246231,-0.6776431064251957,0.19582799761959338
63.85,0.7995152750411664,41.96892620530364,6.092672330258656,-0.715094243025202,0.18751263300662352
63.9,0.8101252572974309,42.01897801969703,6.104662019944024,-0.7476052779453114,0.1819107875798757
63.95,0.8199670931563423,42.06900347687385,6.125861078224203,-0.7727480993503202,0.1806144038273696
64.0,0.8289518138772338,42.1189976145059,6.156955926201889,-0.7887340310280903,0.1839189484596889
64.05,0.8369979786639403,42.16895752215966,6.198392879888018,-0.79473005152656,0.19029173273569372
64.1,0.8440411336396225,42.21888331746118,6.247854589068813,-0.7911258126879891,0.19467140150837908
64.15,0.8500459166583224,42.26877893803306,6.298647868160721,-0.7796057920188225,0.18785276801204234
64.2,0.855029772371892,42.318652545169435,6.342960731484333,-0.7629627877802998,0.162996503925749
64.25,0.8590768929064785,42.368515842567085,6.375425122775421,-0.7447255464101464,0.122225923016103
64.3,0.8623264751844266,42.41838235802123,6.394554736820899,-0.7286352909149323,0.07736072118684689
64.35,0.8649390982577323,42.46826534080027,6.402224435500878,-0.7180038796847709,0.044274621778530206
64.4,0.8670544122850165,42.51817586515934,6.400366631575531,-0.7151418630797884,0.032874619730263205
64.45,0.868764825275528,42.568121355697706,6.390198529145894,-0.7209658254072471,0.043644717439768374
64.5,0.8701120958612104,42.6181046283447,6.374617022898475,-0.7348217303268929,0.07255209390925625
64.55,0.871095317548534,42.66812400719324,6.358062035470199,-0.7546377465273841,0.11413722697076502
64.6,0.8716824222489126,42.71817437446916,6.344294969538789,-0.7773156276097709,0.16081178226046489
64.65,0.871824768650592,42.76824845623191,6.335133597778132,-0.7992088863369714,0.20324722003569862
64.7,0.8714671305639661,42.818337582644766,6.330963939040915,-0.8165272159608624,0.2331381292719986
64.75,0.8705562223325803,42.86843254486962,6.332578513306564,-0.8257043227397043,0.24702861881445726
64.8,0.8690529547498131,42.918525300378285,6.341393023139214,-0.8239138634120382,0.2474675363008035
64.85,0.8669430180127654,42.96861077122523,6.3580837922469815,-0.8095962300991152,0.24100068981985445
64.9,0.8642323268282904,43.01868735426988,6.381898956441611,-0.7826797215281723,0.23507503981770025
64.95,0.8609278563456453,43.06875594950897,6.411021895295139,-0.7444387287802514,0.23517344802652104
65.0,0.8570177934763843,43.11881844573006,6.443611301660778,-0.6971392121312376,0.24317037624815868
65.05,0.8524604172244065,43.16887646494859,6.478771574800764,-0.6436174849418502,0.2565970723896734
65.1,0.8471931298051267,43.21893111996051,6.51692307981955,-0.5869819372741754,0.2698866105020006
65.15,0.8411500990347175,43.26898302096267,6.559961947021126,-0.5303574261476838,0.2778787061397913
65.2,0.8342730614859868,43.319031940192986,6.611043130663927,-0.4765740120654292,0.27828511782795284
65.25,0.8265169282462509,43.36907655810352,6.673651652437413,-0.42789668723276847,0.27173513021377915
65.3,0.8178606445903813,43.41911494627264,6.75002163341467,-0.3859408165268271,0.26085706339916165
65.35,0.8083228224924071,43.4691456725898,6.839550275648096,-0.3517359491826954,0.24869767773635637
65.4,0.797963301893227,43.519167999277315,6.93878322329219,-0.3256567417635145,0.2373115991623872
65.45,0.786867087924969,43.56918075749632,7.043067854576772,-0.30718124397924124,0.22756519588949442
65.5,0.7751292941403111,43.61918126590577,7.148992569789121,-0.2947297847168094,0.22050224840502652
65.55,0.7628452201956385,43.66916485913509,7.2560414273976335,-0.2857184460854287,0.21864827464922024
65.6,0.7501044416928538,43.71912526406291,7.365697966410757,-0.2768781638409926,0.22451417353160605
65.65,0.7369883240102326,43.76905550041534,7.4794649193356495,-0.2647346842242935,0.23809993384299022
65.7,0.7235679216081031,43.81894877154934,7.59769034702332,-0.24611704620383992,0.2557411893085335
65.75,0.7099150977630851,43.8687999632286,7.719703099744735,-0.2186929700751029,0.27134838539737455
65.8,0.6961229936265629,43.918607201590305,7.845096236120584,-0.18135839811172605,0.2800353452409099
65.85,0.6823178237001881,43.96837256160971,7.97331413474377,-0.13448692369059992,0.2803977427796936
65.9,0.668658061974306,44.01810188172855,8.101819172571783,-0.0799798129290511,0.27393238821734966
65.95,0.6553245424384565,44.06780376313256,8.226808801076109,-0.02086263717025582,0.2638708938848795
66.0,0.6425062750201413,44.117488100783305,8.34491693898896,0.03932262095223378,0.25425737988084796
66.05,0.6303902382245032,44.16716500367512,8.453104751361598,0.09699664417170341,0.24802520293835426
66.1,0.6191562793280987,44.216844057042614,8.547913915167387,0.1489013801017233,0.24564604896888018
66.15,0.608968626503137,44.266533095843506,8.626032091696613,0.19250602030229672,0.24616326469156613
66.2,0.5999655178299823,44.31623693448902,8.685499399652532,0.22643769864841695,0.24850200429054004
66.25,0.5922593175857552,44.36595712245646,8.726737415148873,0.25071229869856226,0.25275124714577607
66.3,0.5859377125908497,44.41569227143502,8.752924681239646,0.26674923462954747,0.26010761023262496
66.35,0.5810580081124787,44.46543857706846,8.768834859691564,0.2771580319770217,0.2697335635398864
66.4,0.5776595852953119,44.51519150519514,8.77966008909644,0.2852050472847981,0.27755583059861133
66.45,0.5757870022974572,44.564947611120026,8.791291230185177,0.294240752976468,0.2796534439071011
66.5,0.5754927538928998,44.61470493514907,8.81071397074411,0.30731752967159676,0.2754965953865723
66.55,0.57682858021123,44.66446309738663,8.844368281159673,0.32670235482731474,0.2677340416606847
66.6,0.5798346348118995,44.71422349350234,8.89534393935267,0.35334842525571436,0.2593977175021606
66.65,0.5845316940430363,44.76398935613223,8.961461178928197,0.38663498841992694,0.2509512488349555
66.7,0.5909238095153859,44.81376571556198,9.03563696829049,0.4245278629573346,0.24006733512568362
66.75,0.5990095274872462,44.863559174274826,9.108650687970254,0.464102002612648,0.2246103948201749
66.8,0.6087859878832683,44.91337705938209,9.172307627129712,0.5021766252309532,0.20578521831856575
66.85,0.6202409882509394,44.963226247460156,9.222079882218516,0.535944421836007,0.18855958013440546
66.9,0.6333411233942216,45.0131122613592,9.25903296057632,0.5635261532998881,0.17963463475418776
66.95,0.6480153716608824,45.06303847704531,9.288492236036628,0.5841989047346947,0.18344911945184258
67.0,0.6641432160383512,45.11300567500603,9.315355331052942,0.5981551097986972,0.19820368059776117
67.05,0.6815576395085267,45.163012048267326,9.340106122578838,0.6060754143068957,0.21587977703231137
67.1,0.7000555175176001,45.213053178699894,9.358627684982585,0.608929042812388,0.2265993264864828
67.15,0.7194108938914556,45.263121971256005,9.365325281298455,0.6080177980660325,0.22554364405531324
67.2,0.7393940210313652,45.31320972704718,9.355978906808106,0.6049388905847073,0.21637983693335933
67.25,0.7597850320934788,45.36330808985617,9.328369734415812,0.6013747167514361,0.20770388989939398
67.3,0.7803758007528819,45.413410459999625,9.281684118922175,0.5988112865064885,0.20721533417378157
67.35,0.8009706025595013,45.463512895153514,9.215804464304977,0.5982160716880041,0.2182227114385624
67.4,0.8213837541675296,45.51361418220836,9.131278431644338,0.5998919520002031,0.23906760532600282
67.45,0.8414330602987833,45.563714897040725,9.030264273938107,0.6035900545009074,0.26486746201310796
67.5,0.8609386702018013,45.61381660838299,8.916966158576273,0.6086225099803215,0.2902535827183714
67.55,0.8797279377810852,45.66392165935945,8.796219483881384,0.613881560986958,0.31086003969338316
67.6,0.897644425928643,45.71403327677106,8.6719952850114,0.6178752338880401,0.323766346535267
67.65,0.9145569851667394,45.764155651759964,8.547573315760145,0.6189283536378168,0.3279452953046662
67.7,0.9303607498561434,45.814293613353875,8.426550109260189,0.6155327450232243,0.32403700104104705
67.75,0.9449698848841794,45.86445184303072,8.312402695995154,0.6065795655558884,0.3135463103080772
67.8,0.9583069030676986,45.91463383697141,8.207048649458631,0.5914577087312191,0.29847264770187965
67.85,0.9702929864963663,45.964841057101644,8.110350825909665,0.5701543020612825,0.28105871493522805
67.9,0.9808432660491475,46.0150725712075,8.020892911126497,0.5433233095271656,0.2639996934463857
67.95,0.989864394739657,46.06532494336505,7.9372520214288524,0.5123102368798057,0.25061075430097174
68.0,0.9972534892206375,46.1155925129695,7.858497774195044,0.47905076171437616,0.24363138717527613
68.05,1.002905522741979,46.16586876763855,7.782984751885596,0.4456672208824124,0.24294892041548372
68.1,1.0067220049361867,46.216147614601724,7.7071361006329395,0.41402161511932584,0.24494845599508944
68.15,1.0086163411602753,46.266423424872606,7.626659153786951,0.38556539660058536,0.24540837355782572
68.2,1.0085186147036365,46.31669080651089,7.53877289725875,0.36133762468814856,0.2429156006288208
68.25,1.0063838810409582,46.366945530758855,7.443225823799789,0.3418405493249451,0.23922714988165028
68.3,1.0021946374391955,46.417185420171904,7.341646698309274,0.326920448615583,0.2364915419149089
68.35,0.99596040848208,46.46741074693295,7.23571029656078,0.31567010064853696,0.234770165048449
68.4,0.9877159157178759,46.5176240093259,7.1262722754642285,0.3064869074703009,0.231499850841683
68.45,0.9775172042113421,46.56782881840833,7.014371397476736,0.29739191520589664,0.22305691138265835
68.5,0.9654429484811222,46.618029060129466,6.902592422706144,0.2863606457152075,0.2074203352847386
68.55,0.9515937004576165,46.668228459785034,6.795218829772865,0.2715775032370351,0.18479323131463624
68.6,0.9360912998563727,46.71843031739682,6.696379984356207,0.2515675150498134,0.15675470624351234
68.65,0.9190800475039903,46.76863727205673,6.608326273805293,0.2252778020693324,0.1259521139625296
68.7,0.9007252673531846,46.81885101645053,6.531357484893298,0.19221054223940606,0.0960908565227856
68.75,0.8812097982856489,46.86907241007851,6.464719706712415,0.15255477756002694,0.07054700768681073
68.8,0.8607273655637486,46.91930159268903,6.408782877919342,0.10729631001493581,0.051500003066807874
68.85,0.8394759501941541,46.969537927308906,6.3667715094240425,0.058173541706630784,0.04076801944032573
68.9,0.817650524191466,47.019780082920484,6.343167481680992,0.007380723090294951,0.03916802751892541
68.95,0.7954359034613856,47.070026016015,6.340429917017845,-0.04287393946617086,0.04616081789251884
69.0,0.7730070140299896,47.12027310197308,6.356035174799315,-0.09082540686254116,0.06088827921794121
69.05,0.7505288589669417,47.17051854123463,6.382588290363304,-0.13526457619009216,0.08110547374254941
69.1,0.7281540075556621,47.22075959505306,6.412418597185866,-0.17532723532438232,0.1035040923493919
69.15,0.706023630774625,47.27099374472613,6.440653571740942,-0.21044963944297476,0.1259807023551899
69.2,0.684265122388779,47.32121867504669,6.463756124724944,-0.24047777297110706,0.1471515660187571
69.25,0.6629894248230286,47.37143207908164,6.4775410101101745,-0.26571343012544885,0.16517819623294666
69.3,0.6422999717042759,47.421631969396195,6.478270696987397,-0.28688387625323036,0.17927307523383235
